0.9999988333612833,4.263334077265854e-07,1.4705685338084016e-07,8.980786360523769e-08,6.746166075507752e-08,5.4319723403656126e-08,4.584994853393912e-08,4.041297326047263e-08,3.668385427762588e-08,3.396710447399811e-08,3.1364180781280685e-08,2.9148720979918866e-08,2.7248667865190105e-08,2.5670072178389924e-08,2.4297161945554434e-08,2.3034339521583498e-08,2.1863357656358575e-08,2.079805148404481e-08,1.9469241420425185e-08
7.361790108434377e-07,0.9999973734586669,7.45587449152496e-07,2.5198818138459953e-07,1.55983839202841e-07,1.1101538843476037e-07,8.630500503823729e-08,7.233915906871946e-08,6.356043781187063e-08,5.75236334664574e-08,5.1751644746199404e-08,4.6945304749566956e-08,4.29557827098992e-08,3.9753339918005736e-08,3.7039067585522017e-08,3.459082402650772e-08,3.2367983213869725e-08,3.0398793102909146e-08,2.7959653628894966e-08
1.2496823565518154e-07,1.351871000445822e-06,0.9999951046449527,1.5065530580182094e-06,5.298110220614291e-07,2.8307978567252423e-07,1.8623517669297092e-07,1.4291133203596752e-07,1.1929095828563813e-07,1.043368492320501e-07,9.032981619688361e-08,7.88622039755487e-08,6.981426909099372e-08,6.29077009804962e-08,5.7275013171154133e-08,5.234527949416525e-08,4.800038120987666e-08,4.428357404158106e-08,3.9739916315262656e-08
6.213555015926094e-08,2.3169418869722726e-07,2.1606242581396387e-06,0.9999853365441608,9.101160404319708e-06,1.0023105281028838e-06,4.743118364523962e-07,3.140078300280405e-07,2.428700385425269e-07,2.0264220375480214e-07,1.6483887353945943e-07,1.3587989668531473e-07,1.1465574377234725e-07,9.955014727633051e-08,8.788015795960671e-08,7.809311035562777e-08,6.979319950411145e-08,6.298778314746453e-08,5.4875907619425164e-08
5.236894842692039e-08,1.7146341193782534e-07,9.053562764962493e-07,1.0799575575641103e-05,0.9999836225052878,1.7475664946121545e-06,6.788326600423999e-07,4.2023268589017784e-07,3.1577203934070366e-07,2.5915051141484883e-07,2.049323579507486e-07,1.6466254725330054e-07,1.3613878482388553e-07,1.1646326025701148e-07,1.0158570755799468e-07,8.929551212967496e-08,7.903028128428512e-08,7.076996959869624e-08,6.101768788941122e-08
3.14098263947226e-08,8.022387139069511e-08,2.0741353551045118e-07,5.409992827523657e-07,2.7413026903678915e-06,0.9999821236510462,7.616617258946577e-06,2.1638267816658907e-06,1.332056278136981e-06,9.606444375918724e-07,6.086725147997006e-07,4.0322093095805146e-07,2.901541251201383e-07,2.2644663346924432e-07,1.84588046110324e-07,1.5326821870935295e-07,1.2912777986015466e-07,1.1129286973076409e-07,9.128678664165364e-08
2.590877271021272e-08,6.227164469062545e-08,1.402700035454649e-07,3.181527109235996e-07,1.001493363762299e-06,5.5906836457762985e-06,0.9997327680796816,0.00022834273034480615,2.1369257876717757e-05,6.098314855262339e-06,1.8423108389584382e-06,7.748230310508151e-07,4.6192926383283147e-07,3.2929981887907085e-07,2.541412614431999e-07,2.0251448150257377e-07,1.6490871363258954e-07,1.386258670455097e-07,1.102404540159987e-07
2.5501334283954973e-08,6.100644477314679e-08,1.3599460236112888e-07,3.0518717824611546e-07,9.273766519086503e-07,4.363283976228486e-06,0.00023750825388980007,0.9996732086646715,7.026335517778503e-05,8.541305278841856e-06,2.118897979515417e-06,8.258100953635085e-07,4.814377688427684e-07,3.400841912261732e-07,2.6111716894212727e-07,2.072837069837442e-07,1.6827648399794489e-07,1.41153150250469e-07,1.1194566339896236e-07
2.496115727778663e-08,5.939041050978974e-08,1.2724387618558068e-07,2.7885087171352226e-07,7.870801758265646e-07,2.7134143712353954e-06,1.7223035247305828e-05,8.871953819208561e-05,0.9998649392835396,1.9554413056615315e-05,2.8271422173660005e-06,9.33808346960254e-07,5.207155566953519e-07,3.6125537749702443e-07,2.7454703623364597e-07,2.1631079202050306e-07,1.7449818645908227e-07,1.4565129901059708e-07,1.1477207031276214e-07
2.222192229975622e-08,5.104559702673201e-08,1.0422443228866512e-07,2.1236650634953108e-07,4.859564588743526e-07,1.0982436415059492e-06,2.0602560937927494e-06,4.4348886110701e-06,3.791409969029711e-05,0.999945038535107,5.322949501950511e-06,1.1842678937841644e-06,6.16157119772276e-07,4.168167862224548e-07,3.120063018553202e-07,2.4275115419343366e-07,1.93655343070028e-07,1.6036153218944706e-07,1.2495041796790123e-07
1.6853469208720644e-08,3.644773170746225e-08,6.588944130538727e-08,1.1885696099974565e-07,2.1352292107283467e-07,3.7255789052543705e-07,5.892712778690712e-07,1.0565389208768126e-06,1.6500550974113714e-06,1.528779678336371e-05,0.9999741987705292,3.106975194286031e-06,1.1187123984173398e-06,6.822963065028117e-07,4.803737694409914e-07,3.542492298217828e-07,2.6951686736320806e-07,2.160463045675881e-07,1.605842746103619e-07
1.130588570197993e-08,2.3443578097067662e-08,3.8556670269721436e-08,6.173806693344395e-08,9.810186846331068e-08,1.5013718960397834e-07,2.1495155527660486e-07,3.1228689565855913e-07,5.725261003886098e-07,1.5191068582050865e-06,7.362974353912316e-06,0.9999661080425414,1.6217087959646945e-05,3.451418087533924e-06,1.639411734470121e-06,9.375496707582859e-07,5.882417209780687e-07,4.194807121812105e-07,2.680660826763261e-07
9.609317519078887e-09,1.9610036851675895e-08,3.188848342189447e-08,4.9697032558771094e-08,7.650648171076097e-08,1.1433387691164765e-07,1.634106044627651e-07,2.3362085028477762e-07,3.7844100421996046e-07,8.54110159641794e-07,1.9345143925237382e-06,1.7044257778206456e-05,0.9999013434707973,6.674916093282537e-05,6.938765138182623e-06,2.0830314028325898e-06,9.874396852691576e-07,6.275448800083931e-07,3.544987227040229e-07
9.134714855827485e-09,1.8598685497587088e-08,3.011232775235564e-08,4.6505135241357094e-08,7.084928114150342e-08,1.0498465561516589e-07,1.496580763692107e-07,2.1318563409689912e-07,3.3554791163855787e-07,7.096300805108698e-07,1.464639870456801e-06,6.168067879779277e-06,7.250229881792146e-05,0.9998967542107029,1.6208904470574705e-05,2.9112238696747213e-06,1.1890226258049612e-06,7.197477207589136e-07,3.8741636061315443e-07
