3.7332529926686584e-10,2.478506779485419e-10,1.6318243752190586e-10,1.0981308391624413e-10,6.885389351194868e-11,3.4816587048546316e-11,-6.29758225805534e-12,-4.75550968859739e-11,-8.930236315003348e-11,-1.279240668210331e-10
0.9999997136577432,1.1221417728403706e-07,4.465753331003948e-08,3.0648566914409964e-08,2.419029933675799e-08,2.039940817651483e-08,1.6887223630013378e-08,1.4155180324276765e-08,1.195711756739262e-08,1.0303414937983791e-08
8.665573933646332e-08,0.9999972341505289,1.7319538512966442e-06,4.148247917319962e-07,2.1359577392617836e-07,1.2570212155552022e-07,7.355659375363994e-08,5.063814044355292e-08,3.735076753653645e-08,2.9296941033013372e-08
6.596061302771566e-08,1.7848491170977802e-06,0.9999839822444092,1.3237755958248711e-05,5.135651719239573e-07,1.8478616332315051e-07,9.194617699246101e-08,6.022973231544507e-08,4.3085533169402546e-08,3.311056796689528e-08
5.8724576446677447e-08,6.215264054696467e-07,1.3696037057054423e-05,0.9999844263007092,7.479773237091418e-07,2.0515681568362e-07,9.799464489104364e-08,6.383645611168852e-08,4.5310285740583956e-08,3.459100696265952e-08
3.0216045822034995e-08,1.0864633345751222e-07,2.569493107207767e-07,1.1128132375384622e-06,0.9999811777751179,1.6899101810063854e-05,2.0638098222447714e-07,9.730369913480432e-08,6.251523389192977e-08,4.5184901521518155e-08
2.6836127542979516e-08,9.047166061399142e-08,1.9708852773790962e-07,6.199365860127423e-07,1.701744341874549e-05,0.9999816232282432,1.9964300233251776e-07,1.0609350897572973e-07,6.767394148593211e-08,4.83203347800352e-08
8.84801149966097e-09,2.486559407864342e-08,4.545935117246222e-08,7.700279778204924e-08,1.6780253997070522e-07,6.37191941119954e-07,0.9999981175132651,6.685960350118992e-07,1.5525051730840966e-07,9.166203962508693e-08
4.314984242090109e-09,1.1835321270677124e-08,2.3391833954774024e-08,4.0037887970450026e-08,6.645629277117871e-08,1.6957258014247268e-07,8.865250132123741e-07,0.9999977127142632,8.294950954478516e-07,2.429380944673494e-07
2.1098167097896245e-09,5.870337702197062e-09,1.1890444922154146e-08,2.1292417105105804e-08,3.568618742532136e-08,6.542333330199384e-08,1.491322665694664e-07,5.80031891496594e-07,0.3925426527255487,0.37696093713863227
