0.06666666662843698,0.06666666658208392,0.06666666620938705,0.06666666622808144,0.06666666602431408,0.06666666589007156,0.06666666588701552,0.06666666600340977,0.06666666607774278,0.06666666592169997,0.0666666646327232,0.0666666602672716,0.06666664956011992,0.06666666072307106,0.06666628551367862,3.1885067862705124e-07,9.815167396906262e-08
0.06666666668205082,0.06666666615283869,0.06666666625425594,0.06666666621907946,0.06666666603340674,0.06666666594997098,0.06666666592257751,0.06666666596796493,0.06666666607506297,0.06666666589583974,0.06666666468641178,0.06666666038651048,0.06666664960452377,0.06666666070781989,0.06666628561079384,3.1885067862714785e-07,9.815167396909725e-08
0.06666666655913984,0.06666666663935815,0.06666666617473768,0.06666666608037176,0.06666666582572861,0.06666666597043863,0.06666666580586178,0.06666666585854407,0.06666666596589221,0.06666666578722184,0.0666666645493111,0.06666666041366785,0.06666664931832443,0.06666666058222671,0.06666628661828293,3.188506786255363e-07,9.81516739687741e-08
0.06666666667327265,0.0666666666215766,0.06666666624597732,0.06666666616708905,0.06666666606416435,0.06666666592194703,0.06666666587269424,0.06666666592394205,0.06666666599299016,0.06666666584330713,0.06666666462079493,0.06666666031075157,0.06666664961316598,0.0666666606467193,0.06666628563071512,3.188506786271749e-07,9.815167396910508e-08
0.06666666629742708,0.06666666637692224,0.06666666717210752,0.06666666587602417,0.0666666663338021,0.06666666574812413,0.06666666557238073,0.0666666656290712,0.06666666571327191,0.0666666655283167,0.06666666426996776,0.0666666600783671,0.06666664984918262,0.0666666603219226,0.06666628738221961,3.188506786290522e-07,9.815167396938268e-08
0.0666666665631592,0.06666666669783272,0.06666666616147804,0.06666666609652945,0.06666666594158115,0.0666666662794451,0.06666666582781107,0.0666666658781964,0.06666666597924782,0.06666666580621576,0.06666666457913313,0.06666666093154254,0.06666664948169454,0.06666666060724802,0.06666628531799249,3.18850678627891e-07,9.815167396907806e-08
0.06666666704299777,0.06666666653838398,0.06666666617871772,0.06666666616480564,0.0666666659767015,0.06666666586609593,0.06666666596216635,0.06666666594556536,0.06666666604215211,0.06666666588312076,0.06666666470504672,0.06666666025001168,0.06666664951340241,0.06666666067099765,0.06666628540894183,3.188506786269228e-07,9.815167396910008e-08
0.06666666671972285,0.0666666665370467,0.0666666661964294,0.06666666624170128,0.06666666596931177,0.06666666585843066,0.0666666659539437,0.06666666601935888,0.0666666660882046,0.06666666593577457,0.06666666470568856,0.06666666022383906,0.06666664952181048,0.06666666073989161,0.06666628543795342,3.188506786268227e-07,9.815167396911634e-08
0.06666666673007646,0.06666666653241811,0.06666666619933519,0.06666666624432398,0.0666666659641222,0.0666666658561952,0.06666666595803003,0.0666666660165569,0.06666666608354169,0.06666666594207242,0.06666666471219707,0.06666666022304311,0.06666664952364902,0.06666666074631718,0.06666628541722901,3.1885067862730095e-07,9.815167396907454e-08
0.06666666668974629,0.06666666656413425,0.06666666618243228,0.0666666662224482,0.06666666600616501,0.06666666586997942,0.06666666594497318,0.06666666599331834,0.06666666607545088,0.06666666592737702,0.06666666470778487,0.06666666023015853,0.06666664953469692,0.06666666073016683,0.06666628547027557,3.188506786271634e-07,9.815167396907741e-08
0.06666666665581521,0.06666666657669551,0.06666666620979075,0.06666666623117515,0.06666666600551084,0.06666666589056576,0.06666666590532631,0.06666666598805907,0.06666666609679091,0.0666666659244709,0.06666666462059073,0.06666666028243394,0.06666664955229236,0.06666666072629633,0.06666628548329374,3.1885067862703085e-07,9.81516739691208e-08
0.0666666667619223,0.066666665714935,0.06666666665841132,0.06666666628422711,0.06666666603484116,0.06666666569264636,0.06666666600128827,0.06666666605600179,0.06666666615715852,0.06666666601403758,0.06666666478753222,0.06666665957458479,0.06666664972210881,0.06666666080772066,0.06666628588169163,3.1885067863023423e-07,9.815167396904686e-08
0.06666666610153242,0.06666666618178284,0.06666666743373885,0.06666666563403403,0.06666666645794304,0.06666666549476473,0.06666666535338178,0.06666666541544013,0.06666666546584128,0.0666666652835892,0.0666666639727388,0.06666665973493932,0.06666665040398256,0.06666666006464525,0.06666628915075337,3.1885067862871677e-07,9.815167396932499e-08
0.06666666669611002,0.06666666660245116,0.06666666623194943,0.06666666618815532,0.06666666605138585,0.06666666590499633,0.06666666588797295,0.06666666594313621,0.06666666601842726,0.06666666585803545,0.06666666463966771,0.06666666030172405,0.06666664959869054,0.06666666064423864,0.06666628558216667,3.188506786274888e-07,9.815167396922658e-08
0.06666666728932233,0.06666666735510116,0.06666666564962206,0.0666666667822167,0.0666666657363832,0.06666666664694265,0.0666666665026368,0.06666666656156463,0.06666666665936058,0.06666666651264228,0.06666666537054612,0.06666666133302249,0.06666664797413863,0.06666666135586677,0.06666628041974107,3.188506786275519e-07,9.815167396914455e-08
-5.957262620924814e-11,7.709591295016659e-10,1.6271206336065778e-09,2.4685715393727325e-09,3.2055657724331283e-09,3.6940917001465563e-09,3.761420451046424e-09,3.3087423438715808e-09,2.6179648087690746e-09,3.1330162896100292e-09,9.213398949511977e-09,3.168510104899729e-08,8.862184695564681e-08,3.029687410489939e-08,2.0262430355264773e-06,0.35330282078816405,0.36589115056097465
-5.957262620923399e-11,7.709591295017122e-10,1.6271206336066212e-09,2.468571539372916e-09,3.2055657724327664e-09,3.694091700146622e-09,3.761420451046464e-09,3.3087423438719125e-09,2.6179648087687504e-09,3.1330162896094572e-09,9.213398949511777e-09,3.168510104899072e-08,8.862184695565506e-08,3.0296874104904127e-08,2.0262430355270583e-06,0.3533028207881613,0.36589115056097865
