0.0416666668750348,0.041666666850535106,0.041666666882500966,0.04166666651038659,0.04166666649670445,0.04166666679560312,0.04166666663210259,0.04166666662659399,0.04166666640792355,0.041666666569870885,0.041666666840132094,0.041666666535734066,0.04166666620408935,0.041666666268861105,0.04166666643723078,0.041666666671042976,0.041666666333727495,0.04166666599929571,0.04166666612082154,0.041666665648380126,0.04166666457279718,0.04166666158441339,0.041666665055276504,0.041666626509533664,3.711856323634528e-08,1.5323496962715708e-08
0.04166666652916334,0.041666665530707116,0.04166666679583961,0.041666666634288856,0.041666666629467955,0.04166666665743898,0.041666666614562656,0.04166666660510055,0.041666666710807425,0.041666666659794634,0.0416666668156696,0.04166666639857606,0.041666666808281516,0.041666666587849184,0.04166666636147725,0.04166666665805921,0.04166666636380045,0.04166666638617476,0.04166666608525473,0.04166666562098398,0.041666664543298704,0.04166666187930209,0.041666665056471396,0.041666626496221854,3.7118563235686646e-08,1.532349696285753e-08
0.04166666668420711,0.04166666672776577,0.0416666667239452,0.04166666628370029,0.04166666662763856,0.04166666665517869,0.0416666664741779,0.04166666647571179,0.0416666665655752,0.04166666625761079,0.0416666673289178,0.04166666629818152,0.04166666655973396,0.041666666537169536,0.04166666618124609,0.04166666713001896,0.04166666613726395,0.041666666247039026,0.04166666596118986,0.04166666548671372,0.04166666440517218,0.04166666173906203,0.04166666480188972,0.041666627139482375,3.711856323698057e-08,1.532349696288633e-08
0.04166666686368605,0.04166666699108014,0.04166666650325673,0.041666666956302556,0.041666666380048206,0.041666666418747486,0.041666666367778965,0.04166666635994371,0.04166666642131062,0.04166666702564228,0.04166666656934619,0.04166666671472115,0.04166666656162526,0.0416666663220268,0.0416666667732004,0.041666666414286783,0.04166666684634517,0.041666666106574796,0.04166666581629493,0.04166666533446526,0.04166666426960693,0.041666661586076015,0.04166666553627727,0.0416666262899482,3.7118563236329914e-08,1.5323496962848695e-08
0.041666666669167414,0.04166666683105369,0.04166666688527012,0.04166666646861259,0.04166666658223304,0.04166666676355023,0.041666666624874234,0.041666666609937744,0.04166666642326113,0.04166666651050543,0.0416666668255307,0.04166666648063118,0.04166666653877996,0.041666666644761374,0.04166666640431592,0.04166666664989694,0.04166666631385089,0.041666666065198206,0.041666666096498904,0.04166666563219282,0.041666664549021806,0.04166666134628448,0.041666665025614696,0.041666626487548604,3.7118563236359944e-08,1.5323496962891395e-08
0.04166666695639044,0.04166666682280904,0.04166666650481426,0.041666666362198373,0.0416666666623621,0.0416666668182421,0.04166666662577206,0.04166666668790003,0.04166666671216364,0.04166666641922648,0.04166666623095876,0.04166666644944637,0.041666666719617704,0.04166666670830509,0.041666666337447235,0.04166666607052183,0.0416666661838205,0.04166666641977571,0.04166666600862733,0.04166666561324151,0.041666664459965974,0.041666661916427976,0.041666664959806435,0.04166662677875119,3.7118563236851203e-08,1.5323496962869004e-08
0.041666666994252644,0.041666666341187424,0.04166666625781421,0.04166666662390599,0.041666666669654004,0.04166666670339695,0.04166666679793447,0.04166666667450141,0.041666666690156166,0.041666666404954,0.041666666231693815,0.041666666454849316,0.04166666671453008,0.041666666711033896,0.04166666633251727,0.041666666063629273,0.04166666618047657,0.0416666664264395,0.04166666617941018,0.04166666568822818,0.04166666463808324,0.041666661910686215,0.04166666495088129,0.04166662678837583,3.7118563236708776e-08,1.532349696286444e-08
0.04166666642900081,0.04166666657314412,0.04166666636681922,0.041666666451484057,0.04166666685517779,0.041666666624225475,0.04166666668916351,0.04166666691259351,0.04166666671674292,0.041666666417921855,0.041666666271238856,0.041666666479835086,0.04166666671552693,0.04166666670121157,0.04166666635080418,0.04166666608466141,0.04166666631110153,0.04166666643066044,0.04166666612379978,0.04166666567256422,0.04166666456038705,0.04166666192011731,0.04166666496740965,0.041666626803000435,3.7118563236859806e-08,1.5323496962859416e-08
0.04166666654773486,0.04166666660621293,0.04166666689134227,0.04166666647842254,0.04166666658670972,0.041666666534435376,0.04166666663815149,0.041666666640435335,0.04166666666274361,0.0416666665309181,0.04166666682842144,0.04166666648264735,0.04166666628666198,0.04166666637202098,0.04166666642507208,0.041666666661900637,0.04166666632097559,0.04166666617815558,0.04166666609983435,0.04166666563476248,0.041666664560088516,0.04166666191855725,0.041666665040981155,0.04166662650140658,3.711856323635735e-08,1.5323496962861206e-08
0.0416666667908799,0.04166666610066774,0.041666666842840094,0.041666666315242996,0.04166666674430845,0.04166666674366448,0.04166666670199028,0.041666666696322456,0.04166666676815266,0.04166666627469878,0.04166666691577632,0.041666665892094,0.04166666689815991,0.04166666666900065,0.041666665923183424,0.04166666675446349,0.04166666602898861,0.0416666664771654,0.041666666191852816,0.041666665726425835,0.041666664662978935,0.041666661982397254,0.04166666476233698,0.04166662656500038,3.711856323639222e-08,1.5323496962867688e-08
