Original_Score,learned_Scores,Ranking_Score_from_Postprocessing,Sensitive_Attribute
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,False
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
0.9811320754716981,0.9811320754716981,0.9811320754716981,True
