0.05263157903627557,0.052631578846439105,0.0526315787373308,0.052631578727001777,0.05263157859869489,0.052631578570545505,0.05263157851694243,0.05263157848139762,0.052631578499652776,0.05263157840976702,0.052631578372118515,0.05263157821462828,0.052631577930602004,0.052631577398608284,0.05263157668691124,0.05263157585063736,0.0526315693254253,0.05263144082164643,0.05263120655161981,3.754612134228266e-07,1.5593742406407048e-07
0.052631579007103454,0.052631578249369725,0.05263157881233506,0.05263157870987046,0.05263157869084751,0.05263157859385875,0.05263157859787481,0.052631578144015714,0.05263157849490527,0.05263157850481728,0.05263157843519153,0.052631578298309764,0.052631578000952806,0.05263157702732982,0.05263157678102766,0.05263157584003716,0.05263156943746721,0.05263144099522558,0.05263120695570504,3.754612134237816e-07,1.5593742406414793e-07
0.05263157904965914,0.05263157919458941,0.052631578428126574,0.05263157877018423,0.05263157875182151,0.05263157866011661,0.05263157838766268,0.05263157878470187,0.05263157857542764,0.052631578590876776,0.05263157851093238,0.052631578372941794,0.052631578088963106,0.05263157775909352,0.05263157655268878,0.052631575936318266,0.0526315695505047,0.05263144114844012,0.052631204463195164,3.754612134248465e-07,1.5593742406435807e-07
0.05263157892996032,0.052631578854433266,0.05263157871449565,0.052631578783962935,0.052631578583387226,0.05263157860595882,0.052631578494983774,0.05263157846063842,0.052631578490718395,0.052631578402025044,0.05263157836257328,0.05263157820612734,0.0526315779342489,0.052631577411552735,0.052631576679062854,0.052631575919698276,0.052631569317293014,0.052631440899799695,0.0526312065253246,3.754612134231416e-07,1.5593742406407654e-07
0.052631578984661614,0.05263157886487234,0.05263157875327235,0.05263157864232974,0.0526315786204896,0.05263157853376971,0.052631578534414365,0.052631578501238147,0.05263157843003057,0.052631578432747704,0.0526315783721389,0.05263157823775381,0.05263157793363484,0.05263157741898767,0.052631576704855076,0.05263157575728192,0.052631569334705273,0.05263144086461291,0.052631206654447864,3.7546121342278623e-07,1.5593742406411802e-07
0.052631578956512576,0.05263157886652992,0.052631578741467,0.052631578785848177,0.0526315786085669,0.05263157848884721,0.05263157852854317,0.05263157849262816,0.0526315785184928,0.052631578432062814,0.05263157836185916,0.05263157822516682,0.052631577958402266,0.052631577436689475,0.05263157672833791,0.052631575724345764,0.05263156934428862,0.05263144066368835,0.05263120671396718,3.7546121342325046e-07,1.559374240642609e-07
0.05263157896349873,0.0526315790449443,0.05263157870517874,0.05263157864163133,0.052631578616143794,0.05263157853785991,0.052631578404184934,0.052631578625530834,0.052631578431347074,0.05263157843681602,0.05263157836760017,0.05263157822931617,0.052631577931101486,0.0526315775978715,0.05263157656132922,0.05263157575764074,0.05263156933223761,0.05263144086805272,0.05263120652395935,3.754612134227823e-07,1.559374240639621e-07
0.052631579025429504,0.052631578098914826,0.052631578818450535,0.05263157870584154,0.05263157868576943,0.052631578602994694,0.052631578600237525,0.05263157819055728,0.05263157849727316,0.052631578502222116,0.0526315784397971,0.05263157830250342,0.0526315780047627,0.052631577070323635,0.052631576784958875,0.05263157584010005,0.052631569438549436,0.05263144099649216,0.05263120697106658,3.754612134216577e-07,1.5593742406410862e-07
0.052631578940485785,0.05263157888818469,0.05263157874530247,0.052631578723686304,0.05263157858449638,0.05263157856980115,0.052631578501566995,0.05263157846147314,0.05263157854055822,0.05263157840997568,0.05263157836584562,0.052631578210855845,0.05263157795880882,0.05263157741225158,0.05263157669105374,0.05263157585689562,0.052631569323227795,0.052631440835813094,0.05263120655596139,3.7546121342323193e-07,1.559374240640707e-07
0.05263157889661178,0.05263157901309617,0.0526315790386073,0.052631578600119945,0.05263157858446862,0.05263157849363476,0.052631578513151624,0.05263157852461378,0.052631578417154094,0.05263157841644141,0.052631578360620074,0.052631578230732945,0.05263157791298168,0.052631577403249176,0.052631576677600135,0.05263157573711769,0.052631569313537616,0.05263144083553923,0.05263120660696658,3.754612134229253e-07,1.5593742406411058e-07
