0.045454545415643574,0.04545454534872132,0.04545454494906976,0.04545454411816476,0.045454543968284675,0.045454543531094,0.04545454276839814,0.045454542723136857,0.04545454271322985,0.045454542692458307,0.04545454286219138,0.0454545422260457,0.045454540261826396,0.04545453769520501,0.045454533178857705,0.045454526662252366,0.04545452085560786,0.04545452225747568,0.04545452630930016,0.04545444865797256,0.04545450271910032,0.04545419302009804,2.831214673470433e-07,7.504816845406382e-08,4.629651143126003e-08,3.568030023336984e-08,2.984542823035565e-08,2.597797777960741e-08,2.3155141630868802e-08,2.0980011969602294e-08,1.924715126760207e-08,1.7835323102730228e-08,1.666603586099744e-08,1.5685135427292094e-08,1.4853886688044456e-08
0.04545454568070992,0.04545454517863741,0.045454544708732586,0.04545454417241549,0.04545454373725252,0.04545454328856287,0.0454545431434949,0.04545454285789042,0.04545454281063763,0.045454542925872046,0.04545454266526539,0.04545454203056874,0.0454545404746021,0.04545453745186085,0.04545453288653351,0.045454526788918294,0.04545452098446096,0.045454522417339584,0.04545452646923344,0.04545444877950777,0.04545450256350824,0.045454192918129875,2.8312146734355374e-07,7.504816845392856e-08,4.6296511431166684e-08,3.568030023345635e-08,2.984542823039984e-08,2.5977977779605408e-08,2.3155141630872637e-08,2.0980011969589254e-08,1.9247151267590306e-08,1.7835323102725457e-08,1.6666035860988053e-08,1.5685135427292948e-08,1.4853886688056783e-08
0.04545454569041649,0.045454545221671076,0.045454544555675026,0.0454545442293504,0.04545454354010565,0.045454543355338335,0.04545454320029395,0.045454542911370306,0.04545454285615464,0.0454545429712251,0.04545454274965778,0.045454541856998126,0.045454540527753315,0.045454537221322616,0.04545453290575216,0.04545452685720032,0.04545452104475072,0.04545452246332765,0.04545452651815013,0.04545444882834711,0.045454502601751254,0.04545419282752225,2.8312146734609865e-07,7.50481684540305e-08,4.629651143121034e-08,3.5680300233460904e-08,2.984542823041369e-08,2.5977977779612756e-08,2.3155141630876902e-08,2.0980011969594886e-08,1.9247151267581614e-08,1.7835323102726327e-08,1.6666035860969415e-08,1.5685135427285493e-08,1.4853886688056507e-08
0.04545454542036666,0.045454545253189,0.045454544840987876,0.04545454490081683,0.045454543861202144,0.045454543420908156,0.04545454282024184,0.04545454257729479,0.04545454258577538,0.0454545427344519,0.04545454277939689,0.04545454213950137,0.045454540916915386,0.04545453758149947,0.045454533051013955,0.0454545267213127,0.04545452066778079,0.045454522161638145,0.045454526165906825,0.045454448711685386,0.04545450265017258,0.04545419297207646,2.8312146735500113e-07,7.504816845374566e-08,4.629651143112929e-08,3.568030023343164e-08,2.98454282303707e-08,2.5977977779608617e-08,2.3155141630889902e-08,2.0980011969586508e-08,1.924715126758363e-08,1.7835323102769426e-08,1.666603586098284e-08,1.5685135427280673e-08,1.4853886688053426e-08
0.04545454557623076,0.04545454510683566,0.045454544911969354,0.045454544125422096,0.04545454375350377,0.04545454325217012,0.04545454310458342,0.04545454281903203,0.04545454276227915,0.04545454288010988,0.04545454265681757,0.045454542086884826,0.045454540419324015,0.04545453784296575,0.04545453277500558,0.045454526724912084,0.04545452092721558,0.04545452236935673,0.045454526425163976,0.04545444873356001,0.04545450253109065,0.04545419314970152,2.831214673458561e-07,7.504816845406051e-08,4.629651143120299e-08,3.5680300233463346e-08,2.984542823040702e-08,2.597797777961307e-08,2.315514163087713e-08,2.0980011969593572e-08,1.924715126758018e-08,1.7835323102725533e-08,1.6666035860982223e-08,1.5685135427285785e-08,1.4853886688058712e-08
0.045454545668562926,0.045454545135910594,0.04545454472265046,0.0454545441912892,0.04545454374975765,0.045454543215316466,0.045454543155965914,0.045454542872155654,0.045454542818815204,0.045454542934125375,0.04545454264348171,0.045454542039596375,0.04545454048430871,0.045454537462532786,0.04545453288331213,0.04545452679966552,0.045454520992925254,0.04545452242561887,0.04545452647864334,0.04545444878983569,0.045454502547767596,0.045454192921897056,2.8312146734874293e-07,7.5048168454015e-08,4.629651143125083e-08,3.5680300233450534e-08,2.9845428230403375e-08,2.597797777960748e-08,2.3155141630872766e-08,2.0980011969594992e-08,1.9247151267592768e-08,1.783532310272514e-08,1.6666035860986375e-08,1.5685135427282757e-08,1.4853886688055537e-08
0.04545454546292389,0.0454545453195645,0.0454545449041715,0.04545454416015906,0.04545454390579042,0.045454543466819104,0.04545454290929657,0.045454542757183795,0.04545454274611962,0.04545454278032558,0.045454542813277446,0.0454545421782973,0.04545454029928244,0.045454537631787965,0.04545453310574483,0.045454526588344,0.04545452089379868,0.045454522289784104,0.04545452634129077,0.04545444870558058,0.04545450268134701,0.04545419299324552,2.8312146734697544e-07,7.504816845378977e-08,4.6296511431105744e-08,3.568030023340872e-08,2.984542823039801e-08,2.5977977779639405e-08,2.3155141630925186e-08,2.0980011969583018e-08,1.9247151267579636e-08,1.7835323102741974e-08,1.6666035860983014e-08,1.5685135427278975e-08,1.4853886688052207e-08
0.04545454536775569,0.045454545345033,0.045454544929164176,0.045454544195443515,0.0454545439357179,0.04545454349404013,0.04545454277364488,0.04545454282308356,0.0454545427885084,0.04545454267379556,0.045454542842518285,0.04545454220751916,0.04545454031188,0.04545453766430812,0.045454533148045456,0.04545452663519763,0.04545452084344553,0.04545452232080299,0.04545452627523426,0.0454544486494628,0.04545450270198185,0.04545419300755146,2.8312146734301514e-07,7.504816845385793e-08,4.629651143118877e-08,3.5680300233410194e-08,2.9845428230352156e-08,2.597797777959404e-08,2.3155141630881802e-08,2.0980011969592315e-08,1.9247151267589082e-08,1.7835323102745987e-08,1.6666035860989036e-08,1.5685135427287197e-08,1.4853886688049249e-08
0.04545454544403921,0.04545454535294976,0.04545454493710971,0.04545454416974056,0.04545454396793493,0.04545454352396947,0.045454542813310087,0.04545454261976579,0.045454542649265774,0.04545454273033797,0.04545454287462951,0.04545454223438524,0.045454540263934196,0.04545453770067197,0.04545453318486824,0.045454526715192775,0.045454520790171656,0.04545452227803995,0.04545452623344461,0.045454448707240906,0.045454502720640624,0.045454193022491735,2.831214673451258e-07,7.504816845386398e-08,4.629651143117602e-08,3.5680300233398985e-08,2.984542823041853e-08,2.5977977779605037e-08,2.3155141630878646e-08,2.098001196959469e-08,1.9247151267589625e-08,1.7835323102749425e-08,1.6666035860989436e-08,1.568513542728621e-08,1.4853886688048622e-08
0.04545454547069387,0.04545454527464603,0.045454544858544374,0.04545454417536459,0.045454543856589556,0.04545454342424337,0.04545454304510381,0.04545454276257846,0.04545454276018993,0.045454542945178096,0.045454542776485016,0.04545454213538855,0.04545454031151893,0.0454545375797726,0.04545453304707546,0.045454526609817615,0.04545452090445262,0.045454522301137903,0.04545452635016991,0.04545444872381082,0.04545450264984804,0.045454192971525094,2.83121467350484e-07,7.50481684536402e-08,4.629651143108769e-08,3.568030023336909e-08,2.984542823040036e-08,2.5977977779643177e-08,2.31551416308838e-08,2.098001196958172e-08,1.9247151267584172e-08,1.7835323102742378e-08,1.6666035860984572e-08,1.5685135427281586e-08,1.4853886688052968e-08
