0.055555555694264736,0.05555555541797915,0.05555555540673823,0.05555555551180988,0.05555555522973108,0.055555555191995086,0.05555555542624033,0.05555555531208133,0.05555555525978958,0.055555555157679376,0.05555555512101117,0.05555555505278901,0.05555555487320851,0.05555555399964708,0.05555555282996277,0.05555555267237744,0.055555498482186313,0.055555309561882475,2.3261669698143363e-07,8.054757684967053e-08
0.05555555541847296,0.05555555664772151,0.055555555219915995,0.05555555526639428,0.055555555195487515,0.05555555514136853,0.05555555517088181,0.05555555509857813,0.0555555561549523,0.05555555522729271,0.055555555225036586,0.0555555560247306,0.055555554627613156,0.05555555374087409,0.05555555274517605,0.05555555262240461,0.055555498119293556,0.055555308555178796,2.3261669698103537e-07,8.054757684977462e-08
0.055555555496313594,0.05555555543929041,0.055555555701939596,0.0555555554558991,0.055555555354225024,0.05555555531300764,0.05555555536601779,0.055555555241951625,0.055555555296740694,0.05555555540402782,0.055555555407226495,0.055555555073198544,0.055555554794148636,0.05555555393647464,0.05555555294845643,0.05555555283474555,0.055555498388159694,0.055555308749550184,2.3261669698200405e-07,8.05475768497613e-08
0.05555555542323318,0.05555555536209005,0.055555555497408184,0.055555555627885105,0.05555555528406418,0.05555555524537151,0.05555555554473152,0.05555555524096535,0.05555555522204752,0.05555555533234766,0.05555555532951595,0.055555554998344886,0.05555555421249935,0.055555554173308014,0.05555555286474873,0.05555555274356524,0.05555549866330107,0.05555530943594586,2.3261669698150002e-07,8.054757684971314e-08
0.055555555708800275,0.05555555537563799,0.05555555535935012,0.05555555541167122,0.05555555544997893,0.05555555536913313,0.05555555530413274,0.05555555523904782,0.05555555521084201,0.055555555350218465,0.05555555523982433,0.055555554959070864,0.055555554778761444,0.05555555390715335,0.055555553061609454,0.05555555291714494,0.05555549834985839,0.055555309209138114,2.3261669698154303e-07,8.054757684977081e-08
0.05555555572661523,0.05555555532723732,0.055555555386040435,0.05555555543080998,0.05555555542377579,0.05555555539901093,0.05555555534540164,0.05555555523367469,0.055555555154900904,0.05555555537564129,0.05555555526856881,0.05555555495840766,0.05555555477523677,0.055555553897676316,0.05555555307493524,0.05555555290126307,0.05555549833681384,0.05555530918536371,2.326166969817844e-07,8.054757684975753e-08
0.05555555554091687,0.055555555481350265,0.05555555553048094,0.055555555221507326,0.05555555537722277,0.05555555534454552,0.05555555516541594,0.05555555533109696,0.055555555319777655,0.055555555430794906,0.05555555543263055,0.0555555551022811,0.055555554323325436,0.05555555381330754,0.05555555298501039,0.05555555286968218,0.0555554980657916,0.05555530986623546,2.3261669698138006e-07,8.0547576849688e-08
0.0555555548762787,0.055555554814574894,0.05555555649929768,0.05555555483459701,0.05555555471490779,0.05555555476910272,0.05555555475572256,0.05555555641528832,0.05555555467802659,0.05555555477682467,0.05555555475914395,0.05555555440551416,0.055555555887326934,0.05555555319337367,0.05555555218813826,0.055555552024265965,0.05555549735774236,0.0555553152512472,2.3261669698184526e-07,8.054757684978593e-08
0.0555555553931196,0.05555555655012768,0.0555555552424869,0.055555555279158106,0.055555555206922756,0.055555555159613176,0.05555555518667198,0.05555555511118084,0.05555555617843128,0.055555555249836984,0.05555555517337528,0.055555555892368644,0.055555554637334886,0.05555555375510115,0.055555552765668995,0.05555555264303013,0.05555549814099843,0.05555530863594703,2.326166969808689e-07,8.054757684977701e-08
0.055555555580866764,0.05555555544080896,0.05555555542033738,0.05555555554918782,0.05555555527432817,0.055555555249021754,0.05555555536590799,0.05555555542855349,0.0555555552829324,0.05555555526912812,0.055555555214650866,0.055555555041948625,0.05555555486151163,0.05555555393893953,0.055555552906296775,0.05555555274481795,0.05555549840639674,0.05555530922573858,2.3261669698156278e-07,8.054757684973562e-08
0.055555555732851904,0.05555555538427264,0.05555555535794757,0.0555555553996327,0.05555555542037567,0.05555555541568157,0.055555555317300984,0.05555555520103701,0.05555555521389685,0.05555555541337785,0.05555555535497447,0.055555555002183364,0.055555554751314705,0.05555555386810652,0.055555553111167257,0.05555555297052985,0.05555549830233524,0.05555530898438747,2.3261669698175272e-07,8.054757684972165e-08
