0.09090909089166344,0.09090909099202353,0.09090909059970816,0.09090909053786697,0.09090909051090622,0.0909090897245699,0.09090908950733266,0.09090908947590426,0.09090908819553378,0.09090908452767173,0.09090903741527254,6.705281628052322e-08
0.0909090911306511,0.09090909041978135,0.09090909073644964,0.09090909067379964,0.09090909007602954,0.09090909027166696,0.09090909001028673,0.09090908908547543,0.09090908831667317,0.09090908466947686,0.09090903698816295,6.705281628052133e-08
0.09090909072585855,0.09090909073529636,0.0909090905556245,0.09090909050072885,0.09090909045429661,0.0909090900793762,0.09090908984318835,0.09090908953045468,0.09090908812639242,0.09090908444581117,0.0909090373814256,6.70528162805696e-08
0.09090909082701874,0.09090909084579553,0.0909090906239424,0.09090909041946836,0.09090909042684693,0.09090909005696016,0.09090908979441895,0.0909090894841244,0.0909090881430046,0.09090908441862465,0.0909090373382486,6.705281628057962e-08
0.090909090966183,0.09090909072570427,0.09090909062323424,0.09090909044660811,0.0909090901818982,0.09090909010885383,0.09090908985445564,0.09090908917831074,0.09090908814279156,0.09090908449858799,0.09090903765182566,6.705281628048704e-08
0.09090909036186262,0.0909090910091837,0.09090909065216511,0.09090909059322821,0.09090909056389007,0.09090908981741205,0.09090908959176781,0.09090908951367349,0.09090908821865563,0.09090908460581149,0.09090903745080298,6.705281628061219e-08
0.09090909122889962,0.09090909086921506,0.09090909049952822,0.09090909031376433,0.09090909030833001,0.09090909038763881,0.09090908979131287,0.09090908931032746,0.09090908802664038,0.09090908437612896,0.09090903726666756,6.70528162806943e-08
0.09090909090874527,0.09090909039465836,0.09090909068656648,0.09090909061644646,0.09090908997356865,0.09090909024599766,0.09090908998462606,0.09090908914553386,0.09090908828842137,0.09090908463714797,0.09090903749674108,6.705281628055313e-08
0.09090909085107503,0.09090909081027929,0.0909090906054142,0.0909090902969346,0.09090909045221708,0.09090909009981991,0.09090908983832684,0.09090908950558303,0.09090908810501701,0.09090908444235803,0.09090903737142812,6.705281628058249e-08
0.09090909092055564,0.09090909078036641,0.09090909061312342,0.0909090903697373,0.09090909044451491,0.09090909006829577,0.09090908980243874,0.09090908948852343,0.09090908808544199,0.09090908445551384,0.0909090373499418,6.705281628048066e-08
0.0909090909952802,0.09090909087900248,0.09090909078234792,0.09090909054278862,0.09090909000585522,0.09090909023820501,0.09090908997099076,0.09090908891439978,0.09090908828892368,0.09090908463436306,0.09090903712629643,6.705281628045177e-08
1.0104067834953544e-10,7.777754558526226e-10,1.5164683926366697e-09,2.333522740072049e-09,3.242596979123563e-09,4.2768141449287256e-09,5.579207113050017e-09,7.771049125895944e-09,1.342108054152113e-08,3.30757573026388e-08,2.883617777252599e-07,0.6886847241794606
