0.12499999979891677,0.12499999906859391,0.12499999811623687,0.12499999616829696,0.12499999246217153,0.12499998818556396,0.12499999112047552,0.12499991872589193,7.823285275789268e-08,3.769876360531351e-08
0.12499999998051521,0.12499999863176753,0.12499999824220227,0.12499999619998242,0.12499999250371627,0.12499998817414566,0.1249999911679516,0.12499991874586647,7.823285275800842e-08,3.7698763605336324e-08
0.12499999979215363,0.12499999929857644,0.12499999808649603,0.12499999612847247,0.12499999243042394,0.12499998810526769,0.12499999108402372,0.12499991872073332,7.823285275794805e-08,3.769876360533221e-08
0.12499999977053636,0.12499999927993959,0.12499999788808151,0.12499999608233128,0.12499999252391869,0.12499998818818092,0.12499999118588823,0.1249999187272707,7.823285275827802e-08,3.7698763605357784e-08
0.12500000001167946,0.12499999899568692,0.12499999818753432,0.12499999613743774,0.12499999235266664,0.12499998814192036,0.12499999109410463,0.12499991872511723,7.823285275786144e-08,3.769876360533345e-08
0.12499999998378152,0.12499999888853773,0.12499999808537807,0.12499999601499717,0.12499999259752337,0.12499998842656386,0.1249999909924164,0.12499991865694922,7.823285275809608e-08,3.7698763605302654e-08
0.12499999986672977,0.12499999931808661,0.1249999978361869,0.12499999610832728,0.12499999249283006,0.12499998816651686,0.12499999114731856,0.12499991871015123,7.823285275799565e-08,3.769876360534188e-08
0.12499999983852994,0.12499999927542266,0.12499999782753175,0.1249999961101572,0.1249999924289417,0.12499998810422505,0.12499999108569095,0.12499991897564816,7.823285275825396e-08,3.769876360537061e-08
2.5933777101002113e-10,2.4589946436197647e-09,5.2983864509846035e-09,1.0446335413643256e-08,2.0613674061927903e-08,3.277852849273371e-08,1.700393975838357e-08,1.020853168796605e-07,0.3912195540144025,0.3923165937494458
2.593377710100134e-10,2.4589946436196625e-09,5.298386450985113e-09,1.0446335413643619e-08,2.0613674061926903e-08,3.277852849273321e-08,1.7003939758383592e-08,1.0208531687966999e-07,0.3912195540144056,0.3923165937494443
