0.12499999975294185,0.12499999868803147,0.12499999711562483,0.12499999375324523,0.12499998454702553,0.12499997220467333,0.12499998635339916,0.12499993903415185,6.912214023081466e-08,3.157410467018565e-08,2.739555852918896e-08
0.12500000002749126,0.12499999842978109,0.124999997154947,0.12499999331160284,0.12499998464492068,0.12499997232092863,0.12499998639505633,0.12499993916436553,6.912214023109004e-08,3.157410467021509e-08,2.7395558529179215e-08
0.12499999994988079,0.12499999883507927,0.12499999687749301,0.12499999328734449,0.12499998462829044,0.12499997231548765,0.12499998639511319,0.12499993916040457,6.912214023116918e-08,3.157410467021582e-08,2.739555852917501e-08
0.12499999995579611,0.12499999874163106,0.12499999708853018,0.12499999347530874,0.12499998453376143,0.12499997216549458,0.12499998634082,0.1249999391477512,6.912214023087889e-08,3.1574104670241344e-08,2.7395558529209077e-08
0.12499999999944501,0.12499999882419531,0.12499999718803109,0.12499999333569975,0.12499998447301844,0.12499997213316542,0.12499998632294555,0.12499993917259283,6.912214023107637e-08,3.157410467024577e-08,2.7395558529181174e-08
0.12499999988705739,0.12499999859782072,0.12499999700657842,0.12499999311864281,0.1249999848951757,0.12499997222733344,0.124999986611646,0.12499993910483878,6.912214023102221e-08,3.1574104670230194e-08,2.7395558529174967e-08
0.12499999986818137,0.12499999858386063,0.12499999698720402,0.12499999311169716,0.1249999848059863,0.12499997245443652,0.12499998653678743,0.12499993910093984,6.912214023086565e-08,3.157410467024092e-08,2.7395558529171493e-08
0.12499999917154896,0.12499999889036607,0.12499999731125157,0.12499999324532321,0.12499998481943393,0.12499997240982975,0.12499998652131745,0.12499993908002234,6.91221402311485e-08,3.157410467027163e-08,2.7395558529204583e-08
3.24218707696355e-10,2.6403117797837436e-09,5.86705260349644e-09,1.350469784234673e-08,3.135691174131461e-08,5.711604723913651e-08,2.6155427784365415e-08,9.379731874947342e-08,0.2617445699089137,0.2605515311928285,0.2587628926740958
3.242187076964324e-10,2.6403117797839773e-09,5.8670526034966686e-09,1.350469784234638e-08,3.1356911741313146e-08,5.7116047239129536e-08,2.6155427784364634e-08,9.379731874948225e-08,0.2617445699089116,0.2605515311928265,0.2587628926741002
3.242187076963822e-10,2.6403117797837295e-09,5.867052603496342e-09,1.3504697842345393e-08,3.135691174131367e-08,5.7116047239135267e-08,2.6155427784363797e-08,9.379731874946969e-08,0.261744569908914,0.26055153119282126,0.2587628926741021
