0.04347826083659171,0.04347826077745849,0.043478260607644176,0.04347826054483302,0.04347826043507935,0.043478260188493774,0.0434782600745329,0.043478259794624184,0.043478259707171,0.04347825966952027,0.04347825969552695,0.04347825937973244,0.04347825895411193,0.04347825806688938,0.04347825680357042,0.043478254868514,0.043478252413315197,0.04347825049861359,0.04347825143579232,0.0434782504265936,0.0434781906695982,0.04347823154449157,0.04347800761183502,2.1606459670119909e-07,6.188616753231697e-08,3.449405516942785e-08,2.486077402495139e-08,1.9989170510932185e-08,1.6968572970076127e-08,1.4865535565226101e-08,1.3298965798051425e-08,1.2082660092216216e-08
0.04347826103390969,0.043478260489125814,0.04347826061620116,0.043478260590341086,0.043478260373873416,0.043478260191818024,0.04347825979292307,0.0434782602446918,0.04347826016891639,0.04347825939399894,0.043478259709873845,0.04347825964102684,0.04347825908677598,0.04347825809613857,0.04347825646401682,0.043478255015086315,0.04347825270487653,0.04347825018740569,0.04347825146247472,0.043478250421656185,0.04347819070712199,0.04347823156056326,0.04347800705171736,2.1606459670282896e-07,6.188616753221556e-08,3.44940551694953e-08,2.4860774024957142e-08,1.9989170510928182e-08,1.6968572970071604e-08,1.486553556522551e-08,1.3298965798059507e-08,1.208266009225501e-08
0.04347826089265108,0.04347826062907302,0.043478260564931114,0.04347826045387554,0.04347826027738196,0.04347826011237803,0.043478259804620986,0.04347826011314663,0.04347826005589804,0.043478260004835845,0.04347825960130888,0.0434782595237004,0.043478258963274445,0.04347825796977463,0.04347825665248217,0.04347825487916479,0.04347825257004264,0.04347825079412242,0.043478251343997874,0.04347825030088471,0.043478190594092164,0.043478231469906474,0.04347800743298959,2.1606459670397812e-07,6.188616753229925e-08,3.4494055169635816e-08,2.4860774024973517e-08,1.9989170510953146e-08,1.6968572970085643e-08,1.4865535565233867e-08,1.3298965798036837e-08,1.2082660092261954e-08
0.043478260724109354,0.04347826089158026,0.043478260718486476,0.04347826031380454,0.043478260266702345,0.04347826029552559,0.04347826019182071,0.04347825982711146,0.04347825977308087,0.04347825977660488,0.04347825979504655,0.04347825921209988,0.043478258778301346,0.043478258186189056,0.04347825692925155,0.043478254700448526,0.043478252245197774,0.043478250613233405,0.043478251543531445,0.04347825025473973,0.04347819050840628,0.043478231631190294,0.04347800782807119,2.1606459670433295e-07,6.188616753215525e-08,3.44940551694378e-08,2.4860774024937227e-08,1.9989170510938985e-08,1.6968572970079128e-08,1.4865535565225163e-08,1.3298965798050904e-08,1.2082660092254788e-08
0.0434782606936171,0.04347826095908386,0.04347826072177914,0.043478260338406384,0.043478260274462,0.04347826029494424,0.043478260187249824,0.0434782597773408,0.04347825975150546,0.04347825979730751,0.04347825981770539,0.04347825910452194,0.043478258739134544,0.043478258208709514,0.04347825695206505,0.043478254661950405,0.04347825220958285,0.04347825063962435,0.04347825156805256,0.04347825021757739,0.04347819056575738,0.043478231650282466,0.043478007873873535,2.1606459670132352e-07,6.18861675321079e-08,3.449405516947972e-08,2.4860774024956513e-08,1.9989170510912942e-08,1.696857297007566e-08,1.4865535565231613e-08,1.3298965798054226e-08,1.208266009224952e-08
0.04347826101556913,0.04347826061515349,0.043478260556211436,0.04347826047710504,0.043478260259062845,0.04347826011998353,0.04347825978057186,0.04347826012271021,0.043478260053829286,0.04347826000448609,0.04347825955033711,0.043478259516537096,0.043478258955728835,0.04347825795861501,0.04347825664466785,0.043478254878302695,0.04347825256617908,0.04347825079114698,0.04347825133312374,0.04347825029362095,0.043478190591657966,0.043478231496903275,0.0434780074230301,2.1606459670412701e-07,6.188616753233329e-08,3.4494055169644995e-08,2.4860774024932793e-08,1.99891705109487e-08,1.696857297008534e-08,1.4865535565237736e-08,1.3298965798039092e-08,1.208266009226302e-08
0.04347826115428417,0.043478260708336845,0.04347826068802265,0.04347826064514054,0.04347826041671213,0.0434782602459595,0.04347825985876037,0.04347826030096927,0.04347826021302839,0.04347825917570686,0.04347825976012696,0.043478259690125594,0.043478259139264445,0.043478258155019246,0.043478256659843006,0.04347825508020134,0.04347825276605302,0.04347825036280128,0.043478251521290825,0.043478250476385434,0.04347819075919902,0.04347823160212821,0.04347800562517452,2.1606459669951905e-07,6.188616753183085e-08,3.4494055169537805e-08,2.486077402487886e-08,1.9989170510886783e-08,1.69685729700419e-08,1.4865535565203474e-08,1.3298965798040783e-08,1.2082660092238421e-08
0.04347826098813583,0.04347826092124761,0.04347826073263811,0.043478260445155376,0.043478260333274336,0.04347826030524905,0.04347826019346681,0.04347825919527505,0.04347825881803218,0.04347825978583755,0.04347825980626813,0.04347825927361862,0.04347825884361584,0.04347825819652991,0.04347825694016689,0.04347825505019685,0.04347825259964588,0.04347825063025103,0.04347825155723711,0.0434782503195435,0.0434781905758,0.043478231639088843,0.04347800785425914,2.1606459669852744e-07,6.188616753243709e-08,3.4494055169394756e-08,2.4860774024921014e-08,1.9989170510935478e-08,1.6968572970077354e-08,1.4865535565219083e-08,1.3298965798045789e-08,1.2082660092253871e-08
0.04347826087453678,0.0434782608586354,0.043478260631306054,0.043478260507604054,0.04347826035621875,0.04347826020067482,0.043478260075414256,0.04347825966722945,0.0434782596545663,0.043478259703933035,0.04347825971765044,0.0434782593335552,0.043478258899421265,0.04347825809633611,0.04347825683585526,0.043478254910211726,0.0434782524454307,0.04347825053108751,0.04347825146748536,0.04347825037237846,0.04347819062188336,0.04347823156815285,0.04347800767496652,2.1606459670088979e-07,6.188616753214931e-08,3.449405516946533e-08,2.486077402493836e-08,1.9989170510933502e-08,1.6968572970072593e-08,1.4865535565222657e-08,1.329896579804835e-08,1.2082660092256248e-08
0.04347826084565171,0.04347826085690476,0.043478260429438524,0.04347826037336123,0.043478260197365295,0.04347826001182671,0.04347826028696499,0.04347826003208667,0.043478259971864414,0.0434782599098418,0.04347825951932724,0.04347825942825448,0.04347825886500445,0.043478257865011916,0.043478256851646024,0.04347825476776174,0.043478252472403126,0.04347825054796854,0.04347825126441136,0.04347825021029645,0.04347819051544798,0.043478231399588375,0.04347800838210576,2.1606459670286668e-07,6.188616753225707e-08,3.449405516952471e-08,2.4860774024948536e-08,1.9989170510932265e-08,1.696857297007134e-08,1.4865535565226311e-08,1.3298965798060463e-08,1.2082660092253557e-08
