0.09090909076955729,0.09090908783927779,0.09090908448320245,0.09090908064425646,0.09090907673676021,0.090909074013739,0.09090907435726571,0.09090907427931097,0.09090903312859226,0.09090877538279514,0.09090763110946273,1.2289336262123418e-06,6.811689226505113e-07
0.09090909078081871,0.09090908782374336,0.09090908447341196,0.09090908066081115,0.09090907673299456,0.0909090740121755,0.09090907435254036,0.09090907427405656,0.09090903313276819,0.09090877540628392,0.09090763109461579,1.228933626215129e-06,6.811689226504437e-07
0.09090909079562497,0.09090908785568315,0.09090908448786694,0.09090908065603123,0.0909090767373721,0.0909090740136131,0.09090907435849806,0.09090907427775213,0.09090903313543083,0.09090877535641914,0.09090763106992847,1.2289336262174253e-06,6.811689226511019e-07
0.09090909078058844,0.09090908782176862,0.09090908447593658,0.09090908065856515,0.0909090767370222,0.09090907401267728,0.09090907435257735,0.09090907427084138,0.09090903313374436,0.09090877539807295,0.09090763110242583,1.2289336262050572e-06,6.811689226502898e-07
0.09090909078720429,0.09090908784695877,0.09090908448918024,0.090909080643667,0.09090907672111993,0.09090907402000441,0.09090907436170273,0.0909090742795717,0.09090903309125388,0.09090877538758604,0.0909076311159711,1.228933626213531e-06,6.811689226508527e-07
0.09090909078242239,0.09090908784836606,0.09090908448436649,0.0909090806523354,0.09090907673515403,0.09090907401001923,0.09090907435142548,0.0909090742727485,0.09090903313092699,0.09090877534702142,0.0909076311294341,1.2289336262161628e-06,6.811689226509418e-07
0.09090909078335677,0.09090908785291171,0.09090908448098528,0.0909090806552795,0.09090907673717803,0.09090907400603473,0.09090907435070744,0.09090907427395352,0.09090903313327586,0.0909087753453161,0.09090763112522127,1.2289336262179096e-06,6.811689226510319e-07
0.09090909077792195,0.09090908784870436,0.09090908448338075,0.09090908065779019,0.09090907673816823,0.09090907400663543,0.09090907435156093,0.09090907427092079,0.0909090331347096,0.09090877534273539,0.09090763113169256,1.22893362621792e-06,6.811689226510668e-07
0.0909090908205006,0.09090908781385285,0.09090908445817593,0.09090908061335434,0.09090907677234399,0.09090907398631075,0.09090907435844002,0.09090907427917527,0.09090903316790984,0.090908775352647,0.09090763112150958,1.2289336262078536e-06,6.811689226507548e-07
0.09090909078484563,0.09090908783707168,0.09090908448093013,0.09090908065313727,0.09090907674243297,0.09090907401822648,0.09090907434299031,0.09090907426426878,0.09090903314330626,0.09090877540680194,0.09090763107020876,1.2289336262127431e-06,6.81168922650665e-07
0.09090909074841236,0.09090908788485647,0.09090908444266586,0.0909090806414757,0.09090907672814617,0.09090907399605391,0.09090907434067488,0.09090907425860134,0.09090903312017959,0.09090877534042564,0.09090763124272813,1.2289336262077653e-06,6.811689226490917e-07
5.773794273136793e-11,1.1366005756638123e-08,2.4102091346537996e-08,3.844901294584241e-08,5.287405013187266e-08,6.192957170435703e-08,5.640122321989042e-08,4.536439391373011e-08,1.829061542815276e-07,1.1910587243131046e-06,5.432481601304564e-06,0.37774267579204535,0.4032737496421695
5.773794273166338e-11,1.1366005756638247e-08,2.4102091346535944e-08,3.8449012945841266e-08,5.28740501318805e-08,6.192957170435618e-08,5.640122321988882e-08,4.536439391373106e-08,1.8290615428152417e-07,1.191058724313164e-06,5.43248160130502e-06,0.3777426757920459,0.40327374964217144
