0.07142857175209044,0.07142857116762506,0.07142857097022677,0.07142857094668317,0.07142857082438504,0.07142857078470409,0.07142857062796888,0.07142857080302953,0.0714285707760738,0.07142857017844849,0.07142856786850696,0.07142855961251345,0.07142856670520634,0.07142835399719728,1.8533842151318246e-07,5.703818883776049e-08
0.07142857116172084,0.07142857175081864,0.07142857088475554,0.07142857084759466,0.07142857069381812,0.0714285706573034,0.07142857128312134,0.07142857060907962,0.07142857063182985,0.07142857092550761,0.07142856769709334,0.07142855947280277,0.07142856655723577,0.07142835384197778,1.8533842151343178e-07,5.703818883779757e-08
0.07142857152251644,0.07142857104759823,0.07142857077608715,0.07142857120849791,0.07142857104885454,0.07142857054345267,0.07142857051296113,0.07142857097551128,0.07142857100405786,0.07142857005896133,0.07142856752226956,0.0714285599730521,0.0714285669483452,0.0714283538724939,1.8533842151268345e-07,5.703818883776661e-08
0.07142857150823173,0.07142857119869085,0.07142857099520555,0.07142857101990578,0.07142857089759566,0.0714285708204696,0.07142857062638941,0.07142857079052141,0.07142857080225372,0.07142857017125445,0.07142856787698983,0.0714285595823998,0.07142856673482051,0.0714283539899308,1.8533842151318275e-07,5.703818883780527e-08
0.07142857130669428,0.07142857124309221,0.07142857109191042,0.07142857097211162,0.0714285708401853,0.07142857086227825,0.07142857069163873,0.0714285706954624,0.07142857070905066,0.07142857024040132,0.07142856796364308,0.07142855957015966,0.07142856674698964,0.07142835408104196,1.8533842151316896e-07,5.703818883779585e-08
0.07142857119345399,0.07142857073161689,0.07142857240170886,0.07142857083781787,0.07142857068738852,0.07142857126991604,0.07142857016629035,0.07142857061746594,0.07142857061553236,0.07142856964843448,0.07142856788117047,0.0714285594711057,0.07142856655333653,0.07142835493942143,1.8533842151254878e-07,5.703818883773556e-08
0.07142857117286272,0.07142857129525655,0.07142857087419364,0.07142857087874944,0.0714285707246482,0.07142857068584471,0.07142857144206681,0.07142857063981657,0.07142857065480324,0.07142857093902437,0.07142856773443051,0.07142855950727237,0.07142856658576198,0.07142835387992814,1.8533842151273197e-07,5.70381888377998e-08
0.07142857152561898,0.07142857117694867,0.07142857102246464,0.0714285709763918,0.07142857084889064,0.07142857079575707,0.07142857062909862,0.07142857080905865,0.07142857080026523,0.07142857018368289,0.07142856788176954,0.07142855964086363,0.0714285667174877,0.07142835400636142,1.8533842151302544e-07,5.70381888378281e-08
0.07142857141433816,0.07142857118513903,0.07142857103038953,0.07142857099454322,0.0714285708525358,0.07142857080050492,0.07142857064019442,0.07142857082878587,0.0714285708038991,0.07142857017003432,0.07142856788854848,0.0714285596648481,0.07142856673943467,0.07142835400146373,1.853384215128961e-07,5.703818883781064e-08
0.07142857106884827,0.07142857269392527,0.07142857081049502,0.07142857078314496,0.07142857063472394,0.07142857063977769,0.07142857127943435,0.07142857055523172,0.07142857058013362,0.07142857069256996,0.0714285676284615,0.07142855939309159,0.07142856648842634,0.07142835376639507,1.853384215129931e-07,5.7038188837785185e-08
0.07142857138909334,0.07142857081299822,0.07142857328725366,0.07142857097086348,0.07142857080404424,0.07142857102055178,0.07142857026026037,0.07142857069562664,0.07142857073836535,0.07142856976831766,0.0714285680219981,0.07142855966958825,0.07142856670763004,0.07142835286806808,1.8533842151303476e-07,5.7038188837822554e-08
0.07142857153569647,0.07142857119692282,0.07142857098768879,0.07142857102758902,0.07142857092851924,0.07142857081606466,0.07142857061422814,0.07142857077750792,0.07142857078749679,0.07142857016397194,0.07142856785861192,0.07142855964286302,0.07142856668887172,0.07142835398862708,1.8533842151285654e-07,5.703818883779871e-08
0.07142857149118353,0.0714285711952991,0.0714285709957144,0.07142857098746865,0.0714285708999231,0.07142857081503014,0.07142857060793929,0.07142857077083521,0.071428570783679,0.07142857017260935,0.07142856786522034,0.07142855971523357,0.07142856671656062,0.0714283539979632,1.8533842151281241e-07,5.703818883780677e-08
0.07142857197691856,0.07142857140025272,0.07142856992465994,0.07142857151522068,0.07142857135709048,0.071428570129606,0.07142857082171089,0.07142857128147725,0.07142857133290063,0.07142857041232842,0.07142856611484982,0.0714285604060483,0.07142856729594174,0.07142835304565387,1.853384215126244e-07,5.703818883771328e-08
-2.8335324259185795e-11,6.335146351163088e-10,1.3295626067920577e-09,2.03250847900789e-09,2.6664517566373164e-09,3.0940064227778317e-09,3.1386832486880133e-09,2.7201079846276596e-09,2.329681495530508e-09,4.367908954600687e-09,1.629972874308179e-08,5.5356506126456234e-08,2.2649940657682757e-08,1.1226190578273441e-06,0.3600895671742435,0.38761899274351336
-2.8335324259191886e-11,6.335146351164505e-10,1.329562606792309e-09,2.0325084790078683e-09,2.666451756637591e-09,3.094006422778287e-09,3.1386832486881606e-09,2.720107984628002e-09,2.3296814955301304e-09,4.367908954600987e-09,1.6299728743083293e-08,5.53565061264449e-08,2.2649940657685983e-08,1.1226190578275718e-06,0.3600895671742414,0.3876189927435138
