0.05000000008734076,0.04999999963548411,0.04999999925014164,0.04999999885836244,0.049999998581029936,0.04999999828308031,0.049999998057833006,0.04999999786287171,0.04999999768478156,0.04999999743494319,0.04999999694889084,0.04999999604652711,0.04999999445094336,0.04999999193118724,0.04999998842461877,0.04999998530635644,0.04999998565243432,0.04999996969350867,0.04999963609255754,0.049999011490673886,7.345904928136612e-07,4.402926642470619e-07,2.798171864849742e-07
0.05000000005058378,0.04999999971569113,0.049999999235674955,0.04999999890451446,0.04999999854636513,0.04999999828757391,0.049999998061035396,0.049999997849569704,0.04999999775259033,0.04999999740140729,0.0499999969377997,0.04999999605180636,0.04999999446988667,0.049999991866353094,0.04999998853249267,0.04999998529024961,0.04999998567763561,0.04999996969915604,0.049999636081935604,0.04999901136124541,7.345904928266692e-07,4.402926642499965e-07,2.7981718648636143e-07
0.050000000089439015,0.04999999965917342,0.0499999992082415,0.04999999892402622,0.04999999857838603,0.0499999983194706,0.0499999980987147,0.049999997709209786,0.04999999771718135,0.04999999743302223,0.04999999697070106,0.04999999608466878,0.049999994503209945,0.04999999190320045,0.0499999884631093,0.04999998511397641,0.04999998571548094,0.04999996974185935,0.04999963612246166,0.049999011418034284,7.345904928282331e-07,4.402926642498606e-07,2.7981718648635566e-07
0.050000000011106965,0.04999999963029551,0.04999999924582785,0.04999999887180855,0.04999999857680317,0.0499999982800087,0.04999999809747397,0.04999999785801647,0.049999997679580806,0.04999999740828911,0.04999999694480445,0.04999999604082475,0.04999999444539792,0.0499999919046108,0.04999998841864516,0.04999998530022974,0.049999985695857396,0.04999996968506372,0.04999963608573482,0.049999011593187065,7.345904928150808e-07,4.4029266424733125e-07,2.7981718648547686e-07
0.050000000045454455,0.04999999964962992,0.04999999925625057,0.0499999989272836,0.04999999857673076,0.049999998283419285,0.04999999808245701,0.049999997869674115,0.04999999769156322,0.04999999742340833,0.049999996950689504,0.04999999605629341,0.049999994446031454,0.04999999189137384,0.04999998843308846,0.04999998531519829,0.04999998570291343,0.049999969684761884,0.04999963608769259,0.04999901139965282,7.345904928278357e-07,4.40292664249768e-07,2.7981718648635815e-07
0.050000000072348325,0.04999999963678088,0.04999999925576492,0.04999999892141749,0.049999998556314956,0.049999998284327635,0.049999998081522036,0.04999999786921024,0.049999997689647094,0.04999999742427371,0.04999999695099016,0.04999999605919615,0.04999999445039305,0.04999999189133148,0.04999998843219717,0.04999998531407881,0.049999985702416865,0.04999996967977581,0.049999636103564296,0.04999901139801596,7.345904928284687e-07,4.402926642497188e-07,2.7981718648622395e-07
0.05000000000866769,0.049999999640440544,0.04999999924871817,0.049999998939837524,0.049999998578677304,0.04999999829099865,0.04999999811527499,0.04999999786309072,0.04999999768250705,0.049999997414166046,0.049999996949470986,0.04999999605265588,0.04999999444938098,0.04999999191614406,0.0499999884231852,0.04999998530596007,0.049999985712445835,0.04999996969091744,0.04999963609101027,0.04999901140001802,7.345904927854006e-07,4.4029266424120646e-07,2.7981718648334096e-07
0.0500000000132933,0.0499999996296476,0.04999999937409072,0.049999998891690475,0.04999999853471912,0.04999999827565459,0.049999998049143166,0.04999999801232759,0.049999997673087486,0.049999997390476426,0.04999999692616342,0.0499999960379113,0.04999999445501396,0.04999999185327368,0.049999988411836144,0.04999998550184326,0.049999985662596336,0.049999969680026325,0.0499996360642905,0.049999011336481394,7.345904928291356e-07,4.4029266424967303e-07,2.798171864865921e-07
0.05000000005853237,0.04999999967027443,0.04999999926440744,0.04999999891167985,0.04999999855472878,0.04999999829623127,0.04999999807085887,0.04999999787281338,0.04999999768662522,0.04999999741115217,0.049999996947230896,0.04999999605967895,0.04999999447873906,0.0499999918770382,0.04999998844877923,0.04999998529938247,0.04999998568825181,0.04999996971174416,0.04999963609298163,0.049999011372436744,7.34590492850868e-07,4.40292664253722e-07,2.798171864878704e-07
0.05000000002727627,0.049999999645732325,0.049999999254023736,0.0499999988551514,0.04999999858393185,0.049999998295199896,0.049999998051117434,0.04999999787453448,0.04999999766890345,0.04999999744799034,0.04999999695365536,0.049999996057946916,0.04999999445483087,0.049999991936607625,0.04999998842766775,0.04999998531017462,0.04999998565312408,0.049999969696822015,0.04999963609676865,0.049999011482108086,7.345904928149676e-07,4.4029266424720515e-07,2.798171864852861e-07
