0.07692307725587899,0.07692307732492744,0.076923076507653,0.07692307634793619,0.07692307698958074,0.07692307648125474,0.07692307657636772,0.07692307655222057,0.07692307642296733,0.07692307526396608,0.07692307380819807,0.07692307413625125,0.0769230516547167,2.4696586966496214e-08,9.781491735390578e-09
0.07692307683605923,0.07692307715066428,0.07692307673631485,0.0769230766743874,0.07692307652743419,0.07692307678362871,0.07692307644376556,0.07692307647028827,0.0769230762482551,0.07692307646070215,0.07692307343443935,0.07692307364836626,0.0769230519076134,2.469658696640681e-08,9.781491735367043e-09
0.07692307666156553,0.07692307706830695,0.07692307741976845,0.07692307716472355,0.0769230767920922,0.07692307611132165,0.0769230763045802,0.07692307638159944,0.07692307615341049,0.07692307465880227,0.07692307355423156,0.07692307473529321,0.07692305231622334,2.469658696658295e-08,9.78149173546566e-09
0.07692307669613431,0.0769230770650705,0.07692307785726729,0.07692307712207035,0.0769230768456216,0.076923076107105,0.0769230763276305,0.07692307633017427,0.07692307617333856,0.0769230746060826,0.07692307354823526,0.07692307492395206,0.07692305171923634,2.4696586966556446e-08,9.78149173544105e-09
0.07692307741996386,0.07692307573616713,0.07692307685108488,0.07692307677867229,0.07692307687103866,0.0769230768771142,0.07692307647246363,0.07692307657021555,0.0769230763333916,0.07692307656999821,0.07692307313637949,0.07692307374726959,0.07692305195815964,2.469658696646762e-08,9.781491735387374e-09
0.07692307690839167,0.07692307734314906,0.07692307653960805,0.07692307637748429,0.07692307704779958,0.07692307664408178,0.0769230766314541,0.07692307662804533,0.07692307640596101,0.0769230751428405,0.07692307385481495,0.07692307413963813,0.0769230516586503,2.4696586966484045e-08,9.781491735400881e-09
0.07692307695521956,0.076923076953621,0.07692307671254753,0.07692307673140564,0.07692307652563236,0.07692307663599422,0.07692307662144507,0.07692307647493164,0.0769230763141283,0.07692307651162816,0.07692307328823399,0.07692307367093645,0.07692305192619496,2.469658696676923e-08,9.781491735384219e-09
0.07692307693681713,0.0769230767303173,0.07692307674220188,0.07692307665953242,0.07692307650909086,0.0769230767709823,0.076923076778668,0.07692307648128906,0.07692307647450625,0.07692307650162367,0.07692307317668316,0.07692307368316324,0.07692305187704361,2.4696586966715228e-08,9.78149173536051e-09
0.07692307677472629,0.07692307688512853,0.07692307675006357,0.07692307675050905,0.07692307663977097,0.07692307688889007,0.07692307642595345,0.07692307627258746,0.07692307623622206,0.0769230766039728,0.07692307334810461,0.07692307380174712,0.07692305194424302,2.469658696667865e-08,9.781491735386182e-09
0.07692307686530278,0.07692307735849183,0.07692307651820075,0.07692307645843825,0.07692307702419218,0.0769230765845214,0.07692307659339055,0.07692307659546643,0.0769230764640711,0.07692307515883162,0.07692307387672354,0.07692307414806579,0.07692305167622257,2.4696586966527243e-08,9.78149173539345e-09
0.0769230774945293,0.07692307522943306,0.07692307719828771,0.0769230771772545,0.07692307503601245,0.07692307707062673,0.07692307700925445,0.07692307687483081,0.07692307705587478,0.07692307740172077,0.0769230709402583,0.07692307451332853,0.07692305232050732,2.4696586966553733e-08,9.781491735254027e-09
0.07692307690123086,0.07692307718031939,0.07692307671003652,0.07692307631597432,0.07692307689685463,0.07692307663562403,0.07692307648426042,0.07692307648788582,0.07692307629889307,0.07692307521466403,0.07692307365348652,0.07692307428125815,0.07692305226143112,2.469658696648667e-08,9.781491735365738e-09
0.07692307626074285,0.07692307721785543,0.0769230758963713,0.07692307699658825,0.07692307692533659,0.07692307617226515,0.07692307641049712,0.07692307638807115,0.07692307626252717,0.07692307466891288,0.07692307367207925,0.07692307552613258,0.07692305292453905,2.469658696656781e-08,9.781491735423965e-09
5.163670769988268e-12,2.525782296266509e-10,5.253858750344348e-10,8.231756602859641e-10,1.1300270757082742e-09,1.4064424868329615e-09,1.596144828315011e-09,1.7000240260245289e-09,2.100669388369992e-09,4.632867107245183e-09,1.535216592400847e-08,1.1810064733474908e-08,1.1926113882556108e-07,0.3673223080037405,0.3977137045787615
5.163670769988671e-12,2.5257822962665466e-10,5.253858750344153e-10,8.231756602860646e-10,1.1300270757084566e-09,1.4064424868329656e-09,1.5961448283149922e-09,1.70002402602479e-09,2.100669388369732e-09,4.6328671072451044e-09,1.5352165924008817e-08,1.1810064733474597e-08,1.1926113882555928e-07,0.36732230800373633,0.39771370457876454
