Original_Score,learned_Scores,Ranking_Score_from_Postprocessing,Sensitive_Attribute
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
1.0,1.0,1.0,True
0.9545454545454546,0.9545454545454546,0.9545454545454546,True
0.9545454545454546,0.9545454545454546,0.9545454545454546,True
0.9545454545454546,0.9545454545454546,0.9545454545454546,True
0.9545454545454546,0.9545454545454546,0.9545454545454546,True
0.9545454545454546,0.9545454545454546,0.9545454545454546,True
0.9545454545454546,0.9545454545454546,0.9545454545454546,True
0.9545454545454546,0.9545454545454546,0.9545454545454546,True
