0.03225806451574505,0.03225806444881519,0.03225806440489427,0.03225806446917829,0.032258064398495434,0.032258064409713655,0.0322580642517739,0.032258064266699166,0.03225806427654563,0.032258064238885276,0.03225806418964834,0.032258064147689156,0.03225806400687508,0.032258064117777624,0.03225806387443478,0.03225806393653744,0.03225806380713204,0.03225806371082705,0.03225806347858625,0.03225806306535117,0.03225806274977033,0.03225806231095781,0.03225806196489998,0.03225806184282367,0.03225806191686391,0.03225806122812754,0.03225805580511191,0.032258031854092095,0.03225795068265583,0.03225803830452631,0.032257585657969025,3.010457548632793e-07,1.5164344899649687e-07,1.0000724418871794e-07,7.345974988835532e-08,5.666532887597286e-08
0.03225806447901551,0.032258064541421626,0.03225806444438199,0.03225806438312702,0.03225806430807104,0.03225806432944525,0.03225806429229932,0.03225806428016658,0.03225806416006742,0.032258064159204486,0.03225806421484783,0.03225806418992395,0.03225806394220979,0.0322580640518633,0.03225806380856992,0.03225806398981925,0.03225806382706082,0.032258063544949346,0.03225806329060651,0.03225806310733549,0.032258062807895595,0.032258062376816554,0.03225806205996616,0.032258061968388256,0.03225806198729217,0.03225806127430851,0.03225805592850657,0.032258031814040355,0.03225795073397739,0.03225803835667165,0.032257585681153444,3.010457548667407e-07,1.5164344899681231e-07,1.0000724418889245e-07,7.345974988841535e-08,5.666532887608764e-08
0.032258064480307526,0.03225806453447438,0.0322580644481176,0.0322580643944587,0.032258064316470283,0.03225806432331419,0.032258064321737195,0.032258064217495705,0.032258064137518194,0.03225806415386911,0.03225806421498927,0.032258064225516886,0.03225806393386129,0.032258064042437515,0.03225806380319958,0.032258063994409426,0.032258063789200465,0.03225806353577528,0.03225806328370657,0.032258063118841176,0.03225806282390916,0.03225806236860613,0.032258062050362385,0.03225806195824742,0.032258062017022096,0.032258061355608304,0.032258055918381184,0.03225803180181317,0.03225795072693586,0.03225803837798947,0.03225758566482735,3.0104575486752666e-07,1.5164344899691772e-07,1.0000724418872983e-07,7.345974988846613e-08,5.666532887609063e-08
0.03225806451991151,0.032258064349966184,0.032258064303588574,0.032258064428402365,0.03225806413818468,0.03225806424541631,0.03225806415118351,0.03225806416684961,0.03225806422689174,0.03225806418188516,0.03225806410453385,0.03225806404656126,0.03225806454559899,0.03225806390319987,0.032258064410116076,0.03225806384669941,0.032258063717543264,0.03225806362519619,0.032258063395875544,0.03225806296815268,0.032258062648438064,0.03225806241023354,0.032258062055437395,0.032258062107314495,0.03225806181361882,0.03225806111718403,0.03225805570105349,0.03225803171643482,0.032257950569353974,0.032258038226706434,0.03225758669187157,3.0104575486006944e-07,1.5164344899527318e-07,1.000072441886156e-07,7.345974988828083e-08,5.6665328875961184e-08
0.03225806458651358,0.03225806442057689,0.03225806437142979,0.032258064066358894,0.0322580643239154,0.0322580640313218,0.0322580642176469,0.032258064230201965,0.03225806425452248,0.03225806422491819,0.03225806415403814,0.03225806411368013,0.03225806426660067,0.032258064147335834,0.03225806413537414,0.03225806389767473,0.03225806376937245,0.0322580636739265,0.03225806344444294,0.032258063022973855,0.03225806270687271,0.032258062515906134,0.03225806233228581,0.03225806197787435,0.03225806187228041,0.03225806118256358,0.03225805576914602,0.03225803179906285,0.032257950633595676,0.03225803827125148,0.0322575859197393,3.010457548609137e-07,1.5164344899475056e-07,1.00007244188326e-07,7.345974988815538e-08,5.666532887587361e-08
0.03225806452957509,0.032258064360285506,0.03225806431350459,0.032258064262354405,0.0322580641481574,0.03225806446418094,0.032258064160323285,0.03225806417737984,0.0322580642035858,0.032258064172916386,0.032258064096157286,0.03225806405782233,0.03225806436751456,0.0322580639141112,0.03225806439098309,0.03225806383959765,0.03225806370896752,0.03225806361746282,0.03225806338647099,0.032258062960765777,0.03225806264091631,0.03225806238848696,0.03225806204704036,0.03225806195785153,0.03225806180192939,0.03225806110832094,0.03225805568800439,0.032258031702967475,0.03225795056172989,0.03225803822000744,0.0322575870840316,3.010457548697429e-07,1.51643448996597e-07,1.0000724418930625e-07,7.345974988868992e-08,5.66653288762116e-08
0.03225806453411933,0.03225806452759194,0.03225806452875393,0.032258064388408086,0.032258064316921284,0.03225806432213617,0.032258064312017644,0.03225806421364203,0.03225806413534909,0.032258064150812726,0.03225806421207956,0.03225806420825033,0.032258063931413526,0.03225806404248528,0.03225806380002236,0.03225806398633658,0.03225806378973445,0.03225806353350935,0.032258063278967575,0.03225806311628864,0.03225806280626216,0.032258062365215855,0.03225806204754227,0.03225806195628386,0.03225806199006688,0.03225806135238749,0.032258055912727714,0.03225803179530252,0.032257950723591736,0.0322580383927079,0.03225758566247514,3.010457548671949e-07,1.516434489969315e-07,1.0000724418897762e-07,7.345974988847749e-08,5.666532887610038e-08
0.03225806449905501,0.03225806455672556,0.032258064468949334,0.03225806437906328,0.0322580643326987,0.032258064339336194,0.03225806431556746,0.03225806420691038,0.03225806415516015,0.032258064167229754,0.03225806414866229,0.032258064212077164,0.03225806395151807,0.0322580640602076,0.03225806381958277,0.032258063997051084,0.032258063843238004,0.03225806355216038,0.032258063299548716,0.03225806312891934,0.03225806281955804,0.03225806239482564,0.03225806206943396,0.03225806197798345,0.03225806199616443,0.03225806118261758,0.0322580559415657,0.03225803182944929,0.03225795063039823,0.032258038363298255,0.032257585694447394,3.010457548668062e-07,1.516434489967443e-07,1.0000724418892036e-07,7.345974988845165e-08,5.6665328876090284e-08
0.03225806462039643,0.0322580644294279,0.03225806438903271,0.03225806446368009,0.03225806437869931,0.032258064404728615,0.032258064233709874,0.032258064248237184,0.03225806428893625,0.03225806427431065,0.032258064187812005,0.03225806412524729,0.032258064004517986,0.03225806411557866,0.03225806387427917,0.03225806393309253,0.03225806380374961,0.03225806372363918,0.03225806348657343,0.03225806306238158,0.03225806274784505,0.03225806230831007,0.03225806196292357,0.03225806184174418,0.03225806191364277,0.03225806122468273,0.03225805586152063,0.03225803179303709,0.0322579506774023,0.03225803830087604,0.032257585653388134,3.010457548620068e-07,1.5164344899638875e-07,1.0000724418876133e-07,7.345974988836313e-08,5.6665328876059036e-08
0.03225806465844102,0.032258064448797044,0.032258064402614764,0.03225806447142121,0.03225806438455956,0.032258064408022355,0.0322580642205767,0.032258064231320556,0.03225806427561886,0.03225806424342386,0.03225806417070586,0.03225806411208115,0.03225806400569535,0.03225806411855899,0.0322580638738412,0.03225806391833994,0.03225806378777262,0.032258063746343546,0.03225806351114215,0.032258063045344815,0.03225806273174289,0.0322580623131321,0.03225806196764296,0.03225806184531745,0.0322580618965108,0.032258061205850244,0.03225805582569623,0.03225803190911119,0.03225795065770551,0.03225803828819296,0.03225758565787921,3.0104575486253176e-07,1.5164344899652848e-07,1.0000724418877474e-07,7.345974988836576e-08,5.66653288760772e-08
